,word,label
126,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 210 350 142 2610 152 1286 2979 3563 8]",0
127,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 308 4 265 2 27 2980 197 629 49 96]",0
128,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1617 53 31 147
 7 6 813 68 639 339 1 47 60 323 745 47 9 328 11 32 6]",1
129,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 708 1160 108 1104 68 84]",0
130,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 618 1
 86 110 42 30 112 11 191 1900 2981 896 31 289 11 1 2098]",1
131,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1057 123 1 2611 1218 1277 87 62
 3564 3 444 1901 2099 814 39 3 74 107 120 67 120 46 26 11 9 32 524 3565 11
 46 2]",0
132,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 498 16 35 1626 562 746 498 16 95 300 120 3
 55 1 31 1011 1 227 153 839 897 21 45 48 31 10 29 12 59 6 36 10 92 7 6]",0
133,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 177 19 117 55 48 27 7 22]",1
134,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3566 14 1 1105 3567 237 2
 189 1 101 1106 18 3568 548 653 418 2 2612 2982 41 19 1 3569 31 182 5 6]",1
135,"[563 92 318 28 9 219 11 32 5 308 148 9 1048 42 4 9 511 381 86 3 79 469 69
 321 3570 977 271 563 533 199 3570 12 91 401 50 28 242 1107 2 3571 25 633
 18 24 169 510 2613 780 747 3572]",1
136,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 96 3 2 334 61 98 3 5
 21 978 85 49 339 5 6 122 2301 221 39 55 535 85 8 356]",1
137,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 77 93 3 79 3 79 27 80 1751]",1
138,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 63 836]",1
139,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 210 44 402 204]",1
140,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 295 253 11 32 283 210 2316 2100]",1
141,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1873
 603 3 5 21 309 230 4 12 7 314 105 441 163 164 6]",1
142,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 93 3 79 121 63 6]",1
143,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1537 30 125 4 128 37 3 5 6]",0
144,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 65 63 69 3573]",1
145,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 44 126 2 50 1 105 59 11 1627 2983 619
 3574 21 1752 1102 918 2984 216 151 730 19 3575 14 1 6 31 30 1150 14 376
 407 13]",1
146,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 2614 3576 144 186 588 157 37 865 10 29 18 7 6]",1
147,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 690 107 1 25 10
 66 5 21 2985 6 2615 3577 1 1287 590 512 428 1161 7 43 4]",1
148,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 1213 1 4 148 3 5 21 464 27 33]",1
149,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 44 210 300 3 2 37 207 10 29 18 6]",1
150,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 8 44 47]",1
151,"[0 0 1357 8 948 2 4 1427 4 81 106 8 313 89 25 898 2317 1753 12 4 1902 58
 101 1279 656 366 101 25 1058 724 14 21 4 176 305 148 42 21 183 1008 1 6
 691 1427 4 2986 95 860 1059 13]",1
152,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 760 1623 2616 1628 160 4 1428 2 469 256 9
 30 324 21 3 1219 864 13 4 324 2616 1629 2617 5 185 256 62 634 2618 4 83 9
 815 6]",0
153,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 369 299 18 52 19 82]",1
154,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1413 3 11 97 1 8 116 33]",1
155,"[0 0 8 604 326 4 1 86 23 320 1 39 26 108 389 84 16 31 357 39 46 866 1060
 10 8 18 33 222 346 104 1358 3578 2101 33 16 1630 41 22 83 89 8 9 18 22
 1012 470 505 25 551 25]",0
156,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 266
 55 394 113 60 110 7 33 67 76 110 259 12 58 1 60]",0
157,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 27 22]",1
158,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 126 77 93 1 18 164]",1
159,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 173 93 3 5 215
 377 4 56 3 45 45 73 11 32 8 2 2987 99 8 14 28]",1
160,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1099 445 1099
 1 34 71 100 18 337 398 308 18 21 242 37 38 2619 37 14 33]",0
161,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 445 1284 18 1532 189 1 115 52]",1
162,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1220 102
 60 55 151 177 19 3579 2102 1221 253 1 4 102 36 23 7 33]",0
163,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 117 1222 3580 7 917 30
 162 7 21 117 65 123 1 9 34 9 31 50 7 106 49 164 102 39 395]",1
164,"[0 0 0 0 0 0 0 17 1754 4 23 55 6 355 192 2 620 1 4 3 30 15 5 33 1755 231
 23 602 3581 816 5 91 15 5 682 124 17 331 8 419 1 57 30 561 13 1756 30 111
 7 33]",1
165,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 27 22 420 271 364 264 1903]",1
166,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 136 2988 250 1 306 640 589 31 705 25 4]",0
167,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 74 207 158 7 92 52 133 5 363 1288 867 10 92
 1904 1538 41 7 113 39 10 3 2 363 10 29 12 36 7 1288 867 25 41 49 319 28]",1
168,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 790 1 25 10 66 2 3 231 5 21
 33 452 1631 8 130 14 21 653 653 8 3 119 640 1 8 14 4]",0
169,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 17 24 73 30 146 5 6]",0
170,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 727 1013 479 2620 26 2 443 360 440 13 153 255 1429 5]",0
171,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 1539 868 172 189 1 641]",1
172,"[604 1 3582 84 172 1525 547 21 4 12 113 39 10 3 2 52 249 748 3 74 207 158
 7 15 4 50 25 41 49 319 113 3583 536 2 54 22 604 1 3582 84 1289 178 1427
 2318 78 508 7 2 319 28]",1
173,"[0 0 0 0 0 0 23 705 25 1 6 4 219 2 552 1359 444 312 13 77 39 6 3 119 2103
 2989 24 174 200 175 444 289 2 109 104 92 23 3 79 3 10 39 6 3 2 83 6 141
 14 40]",0
174,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 288 293 7
 43 4 1223 761 2104 1430 37 2105 31 182 1 16 52 293 7 6]",1
175,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 1162 525 81 172 15 5 21 6 358 683 33]",1
176,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 309 504 103 41 38 2319 150 283 190 61 41 38 256 150]",1
177,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 121 1905 173 137 8 427 69]",1
178,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 121 180 2 3 90 35
 84 522 1 220 471 98 27 7 2 1290 140 284 11 15 4 7]",1
179,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 92 433 34 24 1 28 176 52 19 1 166 12
 22 1632 160 3584 58 28 206 3 10 23 22 4 103 41 38 51 77 9 3585 1431 160]",1
180,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 2990 107 116 2990 3586]",1
181,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 817 324 295]",0
182,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2991 325 133 899 19
 739 2992 754 8 4 2320 16 61 55 17 16 60 2621 72 11 295 116 43]",0
183,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 533 634 286 3587]",0
184,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 68]",0
185,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 343 193 139 44 63]",1
186,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1906 164 77 163 8 3 1 58 2993 128 1432 379 10 58]",1
187,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 237 2 189 2 374 6]",1
188,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 350 173 1291 5]",0
189,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 188 73 10 900 18 7 6 576 1224]",1
190,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 283 53 492 3588 492 2106 4 6]",1
191,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 1163 2 268 481 1 4]",0
192,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 65 620 28
 190 791 1 504 559 4 3 26 949 408 93 51 77 3 2 54]",1
193,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 45 103 2994 64 87 13 12 8 3 5 33 10 163]",1
194,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 1108 1210 119 3589 14 40]",1
195,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 53 162 6 4 9 27 8 3 117 71 4 44 34
 218 114 2 3 79 1633 133 2 692 59 80 5 43 35 141 37 10 92]",0
196,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 15
 2 459 2 56 9 15 2 6 15 195 657 210 670 156]",0
197,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 139 15 195
 693 3590 553 1743 359 1061 14 40 44 82 114 499 2315 17 919 13]",0
198,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 197 197 197]",0
199,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 17 132 6 146 325 2 54 7 20]",1
200,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 759 19 1 533 1907 1152 8 134 101]",0
201,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 2107 202 9 2995 9 1 1148]",0
202,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 842 577 45 11 149 5 6 2996 731 14 158 7 6]",1
203,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 61 37 2 3 5 21 603 4 81
 368 27 8 3 5 33 658 182 1 9 27 7 42 5 91 2321 33]",1
204,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 694 47 1433]",1
205,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 1634 6]",0
206,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 2997 4 3 2 840 72 3 1 19 18 7 6]",1
207,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 17 189 1 139 17 237 1 101 2108 17 2322 5 6]",1
208,"[0 0 0 0 1278 8 2109 4 3 8 14 49 53 792 28 642 1360 1360 2622 1360 1164
 1360 189 1 3591 128 1737 251 2998 364 8 14 10 23 26 189 1 57 1360 4 28 17
 15 4 2 78 3 38 15 59]",1
209,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 200 1165 3592 88 7 6 793]",0
210,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 1434 3 5 11 390 391 28]",1
211,"[4 50 10 29 12 8 863 6 1292 732 13 102 673 25 396 105 66 59 21 8 341 212
 21 2999 1292 979 1109 12 2 221 306 9 18 2 96 9 1357 8 291 6 44 45 1292
 1226 348 473 37 215 615 1227]",0
212,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 117 61 2 3 5 119 295 5 22 178 38 69]",0
213,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 153 3 2 45 115 4 14 13]",1
214,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 219 3593 71]",0
215,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 816 94 83 94 17 386 2 1635 8 14 28]",1
216,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 2323 869 51 434 1015 11 1]",1
217,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 16 9 31 2 497 2 27 8 31 3 5 33]",1
218,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 115 12 49 57 477 203]",1
219,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 526 10
 217 64 36 14 7 154 429 7 6 4 309 50 11 7 113]",0
220,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 129 591 9 12 146 471 1001
 605 9 277 23 42 2 452 400 537 2 1016 408 1166 10 49 883 3 5 20]",0
221,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 526 8 206 3 10 29 12 4 7]",0
222,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 901 57 126 77 578
 1435 40 975 12 57 109 89 414 554 37 14 38 3000 93 8 17 15 5 22]",1
223,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34
 2623 633 78 2 3001 46 37 179 8 78 630 52 19 599]",0
224,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 709 66 5 6 1908 730 289 1017 1908
 55 9 97 6 1539 439 2 446 127 19 289 7 3594 2324 435 11 1361 42 1 2624 92]",0
225,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 592 98 1436 1 56 564 152 16 2325 2625]",1
226,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 525 517 48 171 4 3002 31 432 11
 97 5 2 117 499 17 87 1362 18 2 266 9 98 618 2 1018 19 24 23 13]",0
227,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 127 19 64 15 4 7 22]",1
228,"[9 426 1540 229 2326 443 436 149 25 1 8 51 89 30 112 8 1 1909 794 1 39 322
 10 659 9 1110 2 762 8 296 565 5 91 15 59 6 2626 245 2 12 871 349 131 818
 102 109 3003 1626 46 199]",1
229,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 288 89 23 1 4 7]",1
230,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 254 97 16 9 12 113 39 3595 147 2627]",0
231,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 194
 813 354 16 367 11 1 1111 71 380 101 6 264 2628 133 82]",1
232,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 362 92 38 1636 2110 9 37 42 59]",1
233,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 1019 3596 690 606 27 11]",0
234,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 56 248 7 6 872 1637 1167 1293
 35 437 175 4 88 25 184 65 123 1 42 1638 127 19 1 2327 2111 325 47 310 28]",1
235,"[107 116 196 5 43 758 55 48 1910 1 213 843 137 1 26 195 2328 81 3597 76
 1541 137 2 3004 94 78 758 5 43 2630 106 8 246 38 1752 10 26 1757 1021 203
 126 238 295 116 71 8 17 137 6 607]",0
236,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 3005 114 3005 114 3005 114 2112 1758 176 148 12 729]",1
237,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 123 11 142 56 142 34 9 162 816 16 23 15 5 20]",0
238,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 109 44 206 1639 25 892 52 19 7 20]",1
239,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 68 3006 2329 523 11 350 31 66 2 50
 1 4 6 920 2330 157 482 70 1 39 66 21 9 808 157 1887 25 10 2 12 6]",1
240,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 885 145 31 217 10]",0
241,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 34 111 3 10 23 51 58]",1
242,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 61 37 2 3 5
 21 36 27 49 25 10 75 5 20 538 65 722 78 20]",1
243,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 196 10 1022 128 1759 8 566
 275 9 1640 468 1641 126 1 3598 1360 1293 3599 3007 149 1293 20 222 252
 1360 1542 1407]",0
244,"[0 0 0 0 0 0 0 0 385 4 136 459 1 65 61 1 1 277 266 2113 158 218 114 18 34
 618 24 23 2 763 79 3600 332 1 52 398 326 28 3601 55 97 1 4 3602 1 782 11
 46 188 69]",0
245,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 4 3 74 739 116 7 6 1622 10 29 18 101]",1
246,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 125 3 2 379 30 3 21 87 13 914 3]",1
247,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 443 3
 5 21 207 2 351 2 27 7 20 3 10 23 1 4]",1
248,"[0 0 0 0 0 0 238 10 29 12 598 31 182 5 2 312 1 598 761 3603 9 31 327 325 5
 6 4 128 485 1294 11 97 5 6 222 2114 725 133 340 3008 1 56 94 950 2115 500
 58 1 60 17]",0
249,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 281 510 43 57 295 10 58 1642 101 36 38 951]",0
250,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
 10 23 580 454 978 121 1168 493 147 38 37 14 11]",1
251,"[220 152 186 145 710 3606 844 1 311 1016 1437 25 10 75 5 6 19 1 4 842 9 52
 242 4 176 182 10 29 12 178 375 1911 45 1 696 733 116 7 6 1295 3009 10
 2331 53 35 115 4 382 7 6]",1
